11/26-13:55:28.609496, 1641, TCP, stream_tcp, 447, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:28.612455, 1643, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.120898, 1647, TCP, stream_tcp, 46, C2S, 192.168.122.1:57172, 192.168.122.106:80, 119:8:1, allow
11/26-13:55:33.120898, 1647, TCP, stream_tcp, 487, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.162628, 1648, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.351848, 1650, TCP, stream_tcp, 459, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.352664, 1651, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.445122, 1653, TCP, stream_tcp, 459, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.448833, 1655, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.448833, 1656, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.755281, 1659, TCP, stream_tcp, 354, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.763045, 1661, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:33.763045, 1662, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-13:55:38.767028, 1666, TCP, raw, 52, C2S, 192.168.122.1:57172, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:03:04.855888, 1942, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:03:05.130829, 1944, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:19:59.914715, 2470, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:20:00.145514, 2472, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:21:50.506727, 2533, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:21:50.739080, 2535, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:23:30.578369, 2598, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:23:30.858720, 2600, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:25:24.522706, 2664, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:25:24.754538, 2666, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:27:12.554682, 2725, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:27:12.786467, 2727, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:28:09.063955, 2761, TCP, raw, 60, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.066136, 2763, TCP, raw, 52, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.066136, 2764, TCP, raw, 518, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.066136, 2765, TCP, stream_tcp, 435, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.067288, 2767, TCP, raw, 52, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.067288, 2768, TCP, raw, 40, C2S, 192.168.122.1:58012, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.084098, 2769, TCP, raw, 60, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.084405, 2771, TCP, raw, 52, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.084605, 2772, TCP, raw, 557, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.084605, 2773, TCP, stream_tcp, 459, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.085564, 2774, TCP, raw, 52, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.090270, 2778, TCP, raw, 40, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.090270, 2779, TCP, raw, 40, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.090270, 2780, TCP, raw, 40, C2S, 192.168.122.1:58014, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.154042, 2781, TCP, raw, 60, C2S, 192.168.122.1:58024, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.154209, 2783, TCP, raw, 40, C2S, 192.168.122.1:58024, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.162729, 2784, TCP, raw, 60, C2S, 192.168.122.1:58038, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.162730, 2785, TCP, raw, 60, C2S, 192.168.122.1:58050, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.162730, 2786, TCP, raw, 60, C2S, 192.168.122.1:58062, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.163069, 2790, TCP, raw, 52, C2S, 192.168.122.1:58038, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.163069, 2791, TCP, raw, 52, C2S, 192.168.122.1:58050, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.163069, 2792, TCP, raw, 52, C2S, 192.168.122.1:58062, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.168580, 2801, TCP, raw, 52, C2S, 192.168.122.1:58062, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.168581, 2802, TCP, raw, 52, C2S, 192.168.122.1:58038, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.168581, 2803, TCP, raw, 52, C2S, 192.168.122.1:58050, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.169258, 2812, TCP, raw, 52, C2S, 192.168.122.1:58062, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.169277, 2813, TCP, raw, 52, C2S, 192.168.122.1:58038, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.169548, 2815, TCP, raw, 52, C2S, 192.168.122.1:58050, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.259361, 2826, TCP, raw, 60, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.259522, 2828, TCP, raw, 52, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.259593, 2829, TCP, raw, 551, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000031:1, allow
11/26-14:28:09.259593, 2830, TCP, stream_tcp, 354, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.259811, 2831, TCP, raw, 52, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.265844, 2834, TCP, raw, 40, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:09.265844, 2835, TCP, raw, 40, C2S, 192.168.122.1:58072, 192.168.122.106:80, 1:4000032:1, allow
11/26-14:28:14.506704, 2839, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:29:36.658227, 2890, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:29:36.938724, 2892, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:31:30.602719, 2957, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:31:30.833914, 2959, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:33:20.682739, 3020, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:33:20.913618, 3022, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:35:08.714721, 3084, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:35:08.945116, 3086, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:36:56.746698, 3148, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:36:56.977682, 3150, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:38:44.778815, 3212, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:38:45.008303, 3214, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:40:30.762693, 3276, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
11/26-14:40:30.992905, 3278, ARP, raw, 0, UNK, :0, :0, 112:1:1, allow
